0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
interactioneasi,0.000508,0.027987,0.036207,0.000392,-0.039983,0.009084,-0.006298,-0.002665,0.018503,0.026967,0.024902,-0.011009,0.010497,-0.037358,-0.005479,0.028565,0.019804,-0.000979,0.025886,0.015641
interactionengag,-0.034006,-0.031916,-0.013144,-0.009597,-0.001568,-0.001276,0.002274,-0.029136,0.003983,0.043736,-0.025886,-0.016522,0.018467,0.027733,0.008333,0.004946,0.021106,0.021606,0.036135,0.020595
interactionlectur,-0.011066,-0.029904,0.02837,-0.044021,-0.027001,-0.027391,-0.032502,-0.064647,-0.050065,0.012631,0.008273,0.060012,0.065996,-0.007067,0.067373,0.001327,-0.0056,0.037388,-0.037059,-0.032831
interactionteach,-0.046349,-0.047699,0.03448,0.012452,-0.024277,-0.088957,-0.062566,-0.044543,-0.048922,-0.035955,0.017576,-0.012737,0.017357,-0.08286,-0.059485,-0.054742,0.125081,0.025475,-0.031533,0.068902
interactiv,0.005218,0.00402,0.008015,0.001491,0.010688,0.037617,-0.027507,-0.007363,0.006896,0.008663,-0.008304,0.042559,-0.003296,-0.003606,-0.006279,-0.029401,-0.034594,0.036409,0.022132,-0.02449
interactiveperson,-0.049658,-0.017409,0.034395,-0.015792,-0.002555,-0.004818,-0.038066,-0.048822,-0.05535,0.010176,0.003365,0.018144,-0.008665,-0.009447,0.013014,0.004187,0.018277,1e-05,-0.002658,0.009065
interactivr,0.009654,-0.002291,0.001791,0.008534,-0.01844,0.026499,0.010738,-0.029893,-0.009559,-0.007021,-0.001503,-0.016932,0.019398,0.026034,0.002694,-0.028882,0.030328,0.017407,-0.041067,-0.021274
intercours,0.094113,-0.033218,0.013,-0.066952,-0.009576,0.052132,0.067101,-0.040121,-0.070183,0.007829,0.003654,0.030249,-0.012543,0.040196,0.01668,-0.035006,-0.108755,-0.058584,-0.100621,-0.040482
intereact,0.109999,-0.006763,0.009996,-0.066306,0.090441,0.058265,0.123024,-0.228901,0.17729,0.078345,0.015391,-0.063927,0.042305,0.094249,0.040105,0.126658,-0.203378,-0.09414,-0.07628,-0.045305
interestingengag,0.01082,0.010877,0.008561,0.012537,0.018052,-0.022418,-0.009514,-0.013999,-0.009275,-0.026404,-0.008612,0.013747,0.038375,-0.010541,-0.009548,0.00594,0.023955,0.026841,-0.011387,0.011029
interf,0.051564,-0.016624,-0.017266,0.03118,-0.00108,-0.048233,0.01504,0.015414,0.010208,0.00963,0.023424,-0.039451,0.02059,0.017147,-0.00143,-0.006385,0.003388,-0.041236,-0.02555,-0.036917
interject,0.005062,0.123113,0.103735,-0.015171,-0.17179,-0.077278,-0.005377,-0.043429,0.107037,-0.003209,0.113261,-0.12923,-0.018894,0.082779,-0.053967,-0.082153,0.108039,0.150701,0.258032,0.029411
internetcomput,0.017487,0.049399,-0.011653,-0.17043,0.039799,0.123894,0.206495,-0.178137,0.276687,0.132323,0.049842,-0.034659,-0.026847,0.269986,-0.026725,0.099795,-0.255571,-0.156144,0.025975,0.05137
interprest,0.069866,0.037773,-0.05381,-0.164833,0.00151,0.050643,0.266525,-0.195332,0.340545,0.168094,0.014153,-0.139037,-0.064303,0.250462,-0.089503,0.230711,-0.235238,-0.224777,0.058831,-0.025171
interrsct,-0.033866,0.028548,-0.018891,-0.003954,0.012109,-0.029412,-0.004533,-0.01325,-0.034852,0.002684,-0.016043,-0.022522,-0.022697,-0.027817,0.019445,-0.013547,0.00053,-0.022002,0.023718,-0.00239
intervent,0.056311,-0.020721,-0.013949,-0.100274,-0.11045,-0.052534,0.096381,-0.174893,0.044501,-0.013621,0.124707,-0.039864,0.090994,0.189731,-0.055267,-0.035244,0.010392,-0.019418,-0.110228,0.087823
intetact,0.006994,0.013971,-0.035374,0.038355,0.034701,0.007251,0.003418,-0.011169,-0.005435,-0.02632,-0.008191,-0.007043,0.044369,-0.008139,-0.041026,-0.00482,-0.013118,-0.026296,-0.010233,0.004196
inton,-0.025834,-0.080982,-0.095452,-0.080008,0.111374,0.019258,0.154124,-0.147974,0.165147,0.119637,-0.088812,-0.07777,0.00935,-0.025495,0.005138,0.227214,-0.244604,-0.216612,-0.103776,-0.137187
introduc,0.145266,-0.021933,-0.070534,-0.144232,-0.049772,0.04666,0.065888,-0.02594,-0.051118,0.012585,0.002331,0.057621,0.057788,0.060309,0.089736,-0.024964,-0.018662,0.012498,-0.158895,-0.023837
intrus,0.002398,-0.099312,0.002672,-0.075333,0.07075,0.002736,0.1134,-0.193702,0.187557,0.1103,0.004468,-0.018401,0.048221,0.110677,0.007198,0.019129,-0.154727,-0.120475,-0.048648,0.105928
invalu,-0.005585,-0.060058,0.004459,-0.124099,0.004047,-0.031113,0.11265,-0.137491,0.216804,0.094187,0.033288,-0.035856,0.043094,0.097523,-0.017248,0.149168,-0.1119,-0.116279,0.002244,-0.00028
invent,-0.007728,0.013715,0.027562,0.057063,-0.041814,-0.017476,-0.09055,0.035439,-0.043204,0.034541,0.002431,0.023037,-0.037208,-0.00139,0.012766,-0.020743,0.034016,0.009982,0.027515,-0.050483
invis,0.074728,-0.002884,-0.031056,-0.059335,0.022088,-0.015753,0.093176,0.044313,0.038149,0.011089,-0.054922,-0.134027,-0.064985,0.024646,-0.001609,-0.046756,0.066067,-0.027649,-0.032913,0.073371
invit,0.060683,-0.067909,-0.019675,-0.007951,0.07197,0.027468,0.1103,-0.186059,0.033497,0.046047,-0.05939,-0.019836,0.048755,0.101383,0.065607,0.059388,-0.151473,-0.122947,-0.187257,-0.059045
ipad,-0.095896,-0.116611,-0.033694,-0.160764,0.025706,0.050251,0.16532,-0.236164,0.154835,0.080294,-0.084268,0.023461,0.003028,0.021103,0.046038,0.104224,-0.267434,-0.19745,-0.053388,-0.007905
irregularli,-0.02775,0.071767,0.031016,-0.012811,0.046429,0.197164,0.103503,0.077603,0.099462,0.028432,-0.083645,-0.060488,-0.084366,0.064177,0.051364,0.220325,-0.235331,-0.140012,0.125581,-0.12071
irrelev,0.047438,-0.05073,-0.025951,-0.079135,-0.015198,0.013325,0.082972,-0.13991,0.136355,0.030937,0.057799,0.024602,0.03512,0.125252,-0.037372,-0.010511,-0.019949,-0.011398,-0.029564,0.060423
irrelevantli,-0.01889,0.092993,-0.031383,0.064969,-0.004769,-0.029571,0.072062,0.047321,-0.097324,-0.008677,-0.001883,-0.08183,0.032426,0.000653,0.02024,-0.157044,0.001023,0.019193,0.033707,-0.033907
iseasi,0.071283,0.057473,0.100222,0.039359,0.057733,0.069212,-0.046134,-6.9e-05,-0.027955,0.010574,-0.034756,0.007315,-0.002152,0.081728,0.024437,0.013854,-0.03483,-0.007697,0.018081,-4.2e-05
island,0.026273,-0.099988,-0.067741,-0.160904,0.078586,0.145138,0.288812,-0.309425,0.341154,0.207838,-0.101425,-0.047834,0.00208,0.252992,0.023898,0.212732,-0.49469,-0.359049,-0.073411,-0.029815
isn‘t,0.16618,0.035016,0.101916,-0.03791,-0.014433,0.057466,0.122712,-0.208601,0.179227,0.150244,0.01593,-0.152915,-0.007873,0.173112,-0.001188,0.121099,-0.121773,-0.072346,0.047965,-0.06152
issuesrun,0.08607,0.00236,0.046496,-0.063885,0.06682,0.020377,0.228964,-0.211931,0.271975,0.182148,0.051247,-0.075696,-0.004037,0.219207,-0.008612,0.136048,-0.227977,-0.173201,-0.044736,0.068823
issuestop,0.02022,-0.024199,0.016949,-0.04309,0.063613,0.022564,0.127602,-0.1737,0.178848,0.091996,-0.047954,-0.052699,-0.009747,0.070537,-0.023717,0.140045,-0.220041,-0.162107,-0.019985,-0.001862
ist,0.085632,0.014979,0.025447,-0.012609,-0.026965,-0.018527,0.029333,-0.079495,0.095868,0.058996,0.004093,0.022384,0.039673,0.05553,0.00964,-0.046499,-0.051217,0.025734,-0.050322,-0.014323
it’a,0.054308,0.011733,-0.07051,-0.099325,-0.019053,0.105527,0.086809,-0.053291,0.118398,0.076097,0.069269,-0.095198,-0.035019,0.187328,-0.02719,0.097897,-0.026404,-0.020948,-0.001694,-0.003346
ita,0.020928,-0.010806,-0.001957,-0.000514,0.028822,-0.009204,-0.025544,0.058676,-0.001355,-0.02996,-0.032104,0.01495,0.037421,-0.050154,-0.060301,-0.024689,0.077957,0.026709,-0.029712,0.003324
itar,0.019339,-0.025232,-0.005912,-0.09513,0.047098,0.109366,0.197783,-0.156235,0.204409,0.161986,-0.007371,-0.082591,-0.034268,0.082016,0.02198,0.149783,-0.356282,-0.192458,-0.016856,-0.08205
itdo,0.172185,0.094268,0.11595,0.045351,-0.057317,-0.098317,-0.048515,-0.103807,0.024218,0.046586,-0.065918,-0.139667,0.023065,0.047592,0.150932,0.010222,-0.022845,0.043817,-0.028879,-0.088452
ither,0.023253,0.034432,0.044081,-0.106083,-0.088228,0.003231,0.161981,-0.224184,0.237243,0.174376,0.025843,-0.14219,-0.080875,0.262535,-0.011095,0.075041,-0.129428,-0.098431,0.014297,0.094818
itll,0.017319,0.044955,0.091422,0.07962,-0.033195,-0.035729,0.00287,-0.100296,0.022226,0.022285,0.017906,0.036191,0.00936,0.040067,0.006842,-0.054278,-0.090817,-0.02904,0.003528,0.055376
itlong,-0.066852,-0.028619,-0.001212,-0.031363,0.013017,0.085693,0.122739,-0.030448,0.238496,0.093147,-0.009896,-0.101554,-0.05797,0.038872,-0.041436,0.14824,-0.182049,-0.15324,0.06963,0.031399
itslow,0.073105,-0.065682,0.061751,-0.058429,0.034452,0.015856,0.102229,-0.3031,0.173932,0.083043,-0.010617,-0.101596,0.042536,0.040517,0.051554,0.173202,-0.243377,-0.191304,-0.026994,-0.032329
jade,0.073727,0.056391,0.002499,-0.039133,0.030205,0.060153,0.198365,-0.027201,0.222999,0.112439,-0.03608,-0.119464,-0.031593,0.116811,0.004741,0.150036,-0.150631,-0.154098,0.021149,0.046387
jammu,0.148439,0.028551,0.02507,-0.061675,0.042683,0.130355,0.229262,-0.257505,0.318799,0.218967,0.124266,-0.116974,-0.014557,0.348002,0.032561,0.157601,-0.288729,-0.069108,-0.014388,0.040408
jist,0.105814,-0.011004,-0.015372,-0.092708,0.045076,0.10454,0.241362,-0.230292,0.208086,0.091727,0.079876,-0.156108,-0.04079,0.217502,-0.000734,0.114957,-0.233993,-0.134709,0.00181,0.046995
jormal,-0.025347,-0.017998,-0.045397,-0.042379,0.030692,0.005811,0.014921,-0.051806,0.064141,0.028011,-0.035933,0.037333,-0.05084,0.013742,0.007618,0.110022,-0.14535,-0.049868,-0.017652,0.004546
ju,0.032721,0.003545,0.024842,-0.109897,-0.044458,0.033147,0.134963,-0.102667,0.172884,0.113429,0.069726,-0.135064,-0.042858,0.149768,-0.043984,0.140337,-0.122621,-0.09934,0.045426,-0.012515
judgement,0.009893,-0.002537,-0.025481,-0.029899,0.031134,-0.008721,0.001832,0.022435,0.040641,-0.021937,-0.019318,0.025932,0.02153,0.014765,-0.004582,0.013388,-0.006946,-0.022665,-0.032869,-0.029797
judgment,-0.010236,-0.047524,-0.000359,-0.070763,0.035921,-0.050475,0.059211,-0.152964,0.047973,0.032482,-0.014578,-0.053241,0.030573,0.028128,0.039227,0.104502,-0.048596,-0.111053,-0.068237,0.033661
juggl,-0.038723,-0.028159,-0.049697,0.00321,0.08535,-0.024249,0.0516,0.072761,-0.050643,-0.087155,-0.011836,-0.046049,-0.00454,-0.084454,-0.061822,-0.016814,0.052727,-0.009219,0.046397,-0.016399
jump,0.002664,0.059399,-0.00822,-0.067836,-0.075953,0.128441,0.08043,-0.071925,0.138358,0.076789,0.003427,-0.093876,-0.056461,0.136564,-0.010468,0.037784,-0.097702,-0.066362,0.113811,0.009676
kahoot,0.122811,0.030211,0.060282,-0.111846,-0.130178,-0.094326,0.002766,0.098833,0.194087,0.087762,0.018562,-0.106373,-0.085573,0.024517,-0.063976,0.134093,0.108691,-0.012535,0.156223,0.000167
kan,-0.000979,0.01228,0.018038,-0.003068,0.014625,-0.044559,-0.000881,0.083227,-0.04235,-0.040379,-0.066569,0.062443,-0.008996,-0.028714,-0.047209,-0.045429,0.071552,0.019809,-0.004306,0.036342
kashmir,0.170039,-0.001928,0.003805,-0.112758,0.032182,0.066129,0.147703,-0.182725,0.144827,0.133444,0.061039,-0.056643,0.054975,0.259771,0.039469,0.118905,-0.164208,-0.055144,-0.108095,-0.013106
keen,0.148021,0.07567,0.074373,-0.113564,-0.02073,0.045276,0.082626,-0.221784,0.251458,0.185112,9.2e-05,-0.107086,-0.008565,0.226077,0.071555,0.104692,-0.265592,-0.114233,-0.017167,-0.009861
keepup,-0.039687,-0.023013,-0.111029,-0.072356,0.018678,0.035093,0.122871,0.002733,0.125228,0.060258,0.034078,-0.108281,-0.010064,0.110537,-0.021938,0.113074,-0.069567,-0.114053,0.002027,0.058051
kick,-0.023345,0.017186,0.003957,-0.028587,-0.000618,0.035669,0.206646,-0.171756,0.235945,0.169162,-0.025863,-0.154927,-0.084181,0.163238,0.046794,0.096059,-0.132504,-0.162271,0.017837,0.098269
king,-0.145241,-0.007951,-0.079522,0.027025,0.019161,0.04403,0.062455,-0.019483,-0.04669,-0.055796,-0.02831,-0.035648,0.035237,-0.010704,-0.061483,-0.026624,-0.050964,-0.058342,0.00731,0.005138
knit,-0.077914,0.07132,0.017988,0.029909,-0.043497,0.089071,-0.07596,0.068599,0.038041,0.12196,-0.059074,0.06568,-0.016107,-0.012172,0.102993,0.046817,-0.193735,-0.045757,0.057946,-0.104863
knowspe,0.091738,0.056334,-0.06814,-0.071036,-0.043292,-0.010619,0.191352,-0.047137,0.16825,0.124559,0.060224,0.018455,0.017775,0.192664,-0.067804,-0.031925,-0.094119,-0.05965,-0.044488,0.036492
lacklust,-0.038956,-0.006229,0.040871,-0.008227,-0.118532,0.015906,0.059363,-0.111337,0.063323,0.064831,0.069925,0.067145,-0.047154,0.183168,0.02954,-0.117809,-0.114229,0.038955,-0.075742,0.053951
laptop’,0.024875,-0.027344,0.070416,-0.018016,0.029634,-0.088647,0.102763,-0.088653,0.041388,-0.01248,0.026776,-0.079853,-0.004429,-0.050667,0.01169,0.022554,-0.097413,-0.120864,0.024094,0.003785
laptopinternet,-0.055945,-0.068706,-0.010579,-0.057161,0.056113,0.051068,0.262076,-0.248443,0.263166,0.084145,-0.000502,-0.220449,-0.047117,0.141564,0.01524,0.251319,-0.238062,-0.24439,0.104547,0.108869
largerclass,-0.040563,0.028291,-0.064247,-0.047097,0.022558,0.026879,-0.028966,0.021254,-0.066955,-0.017935,-0.035861,0.000987,0.032255,0.002313,0.03312,0.065786,0.043555,0.016532,-0.064642,-0.064169
largest,-0.012056,-0.014978,-0.064431,-0.115336,0.039813,0.081225,0.076218,0.030517,0.155328,0.105023,-0.063462,0.014244,-0.03246,0.028628,0.00285,0.125766,-0.108012,-0.119984,-0.021313,-0.05194
later”,0.042154,-0.027264,-0.047007,-0.102104,0.043439,-0.012655,0.113688,-0.145266,0.160809,0.092517,-0.028475,-0.05248,0.069477,0.062226,0.002982,0.125314,-0.117214,-0.129016,-0.068454,-0.045121
lazier,0.083355,0.006686,0.104883,0.046207,-0.02926,-0.035328,0.120594,-0.160804,0.076086,0.009503,0.005483,0.057873,-0.019768,0.113585,-0.025877,-0.033341,-0.132885,-0.02234,0.030888,0.033802
le,-0.020602,-0.036284,0.0249,0.016063,0.020557,-0.01614,-0.031544,0.010668,-0.03768,0.03111,0.029386,0.027226,0.008516,-0.019246,-0.008884,-0.019532,0.002538,0.000846,0.033339,-0.009201
leactur,-0.135114,-0.03666,0.054577,-0.031538,-0.043096,0.026233,0.027969,-0.10272,0.105284,0.072009,-0.023397,-0.078473,-0.068847,-0.045261,0.044227,0.166705,-0.158376,-0.163072,0.0529,-0.049046
lear,0.071842,-0.073736,-0.054914,-0.024287,0.196545,0.080541,0.194357,-0.182427,0.09779,0.040094,-0.04417,-0.000373,0.073788,0.053283,-0.059119,0.152715,-0.153843,-0.187709,-0.055588,0.053139
learningb,0.087636,0.068344,-0.034046,-0.057149,-0.007524,0.070904,0.088856,0.065159,0.050471,0.075099,0.051549,-0.066864,-0.034541,0.147923,0.038478,-0.001493,-0.045176,-0.013262,-0.010468,-0.004841
learningfac,0.057148,-0.031759,0.073547,-0.019513,-0.04372,-0.052486,-0.024871,-0.094955,-0.071386,-0.044234,0.007073,-0.003587,-0.014262,0.038235,0.060146,-0.058524,0.002435,0.04098,-0.045039,0.032497
learningspeci,0.009528,-0.028431,-0.012237,-0.15069,0.025614,0.024341,0.031852,-0.161741,0.157182,0.062675,-0.064855,-0.100143,-0.029738,0.007918,-0.030723,0.1882,-0.13984,-0.115762,-0.035084,-0.100633
learnunderstand,-0.007079,-0.039282,0.088121,0.010894,0.01052,0.082288,-0.012845,0.055987,0.100706,0.068915,-0.055284,0.014062,-0.090618,-0.028646,0.00557,0.001926,-0.145905,-0.050619,0.093791,0.00187
learnung,-0.046534,-0.022781,-0.084874,-0.084413,-0.028349,0.067972,0.056851,0.059853,0.103837,0.06902,-0.002511,-0.020965,-0.035181,-0.029353,-0.090558,0.089268,-0.094381,-0.096611,0.03091,-0.029852
lectureaudio,-0.007703,0.010108,0.025058,-0.09957,-0.030144,-0.087386,0.128988,-0.29175,0.195656,0.166304,0.063522,-0.181435,0.00389,0.061746,0.047072,0.188605,-0.048367,-0.130756,0.002732,-0.003712
lecturediscuss,0.030613,0.03402,-0.018515,-0.169945,0.033673,0.028107,0.134775,-0.226982,0.228573,0.145831,-0.043551,-0.106041,0.056098,0.288837,-0.083562,0.026135,-0.095997,-0.120883,-0.042853,0.098159
lecturemateri,-0.14318,-0.067297,0.058648,0.004736,0.000553,0.019016,-0.054478,-0.021797,-0.06913,-0.053051,-0.06917,-0.050432,-0.076821,-0.086299,0.018926,0.097758,-0.033022,-0.064433,0.037521,0.001528
lecturerclass,0.048977,-0.006548,-0.00414,-0.166303,0.02674,-0.068207,0.14973,-0.21614,0.2964,0.121281,0.037236,-0.125044,-0.02792,0.224501,-0.095051,0.141287,-0.122922,-0.098755,-0.07018,0.017862
lecturersclassm,0.041103,0.01418,0.032495,0.040843,-0.008805,-0.008655,0.140118,-0.254066,0.11469,0.0882,0.016044,-0.038761,-0.006201,0.173653,0.050114,0.01378,-0.074453,-0.129038,-0.053934,0.086346
lecturerstutor,0.032701,0.059563,0.05407,0.028086,-0.110284,-0.063821,0.016258,-0.010547,0.042834,0.015031,0.036173,-0.08024,-0.062875,0.074443,-0.052124,-0.090344,0.107829,0.094879,0.088417,0.085377
lecturesb,-0.063981,-0.028413,0.003414,0.005967,0.051893,-0.044116,0.04381,0.013665,0.053801,0.031181,-0.010219,-0.039833,0.003886,-0.087441,-0.013445,0.089048,-0.064631,-0.117457,0.034753,-0.021534
lecturesclass,0.021241,-0.095057,0.074961,-0.028851,-0.19367,-0.11782,-0.044289,-0.172497,-0.04154,0.013724,0.05113,0.047682,-0.105965,0.028104,0.073261,-0.095804,0.041045,0.044161,-0.007927,0.031042
lecturesread,-0.065614,0.045506,-0.034064,-0.034203,0.005657,0.05379,0.027371,0.045867,-0.022904,0.017546,-0.028127,-0.092241,-0.021653,-0.043792,0.071831,0.137893,-0.057255,-0.086204,0.035522,-0.098688
lecturestutori,-0.002044,-0.115466,0.024735,-0.113887,0.014188,-0.00195,0.061652,-0.158916,0.171847,0.084172,0.040039,-0.025358,-0.044826,0.054915,0.012516,0.084684,-0.191389,-0.067098,-0.034822,-0.041514
lecturetutori,0.037409,-0.032078,0.032372,-0.044719,-0.024473,-0.099508,0.011269,-0.034706,0.093986,0.051968,0.032146,-0.033255,-0.046642,-0.040828,-0.03277,0.015441,0.012856,-0.008432,0.004877,-0.022396
lecturezoom,0.080971,0.034015,-0.002117,-0.036048,0.012567,-0.059097,0.028496,-0.074441,0.057275,0.030133,-0.006382,-0.013455,0.053659,0.048185,-0.003676,0.093617,-0.075121,-0.024086,-0.02468,-0.097231
lecturingteach,-0.015754,-0.019053,0.019714,-0.010623,0.04442,-0.026869,0.005813,-0.021598,0.043225,0.004962,-0.018953,-0.016739,0.014382,0.03105,-0.002714,0.040741,-2.4e-05,-0.040765,0.013327,-0.041194
legal,0.007461,-0.003572,-0.002043,0.008142,-0.012807,-0.001792,0.0164,-0.018802,0.012434,0.016393,0.023066,-0.049882,-0.049226,0.032223,0.030504,0.012227,0.014703,-0.019743,0.02783,0.027715
lengthi,0.035032,-0.043305,0.119358,0.027475,0.029389,-0.091811,-0.101372,-0.075294,0.056957,0.004677,-0.076335,-0.011002,-0.030308,-0.145424,0.012122,0.190518,-0.021737,-0.04273,0.012411,-0.026911
lenienc,-0.077847,0.033487,-0.079468,0.02586,-0.020916,0.046687,0.031414,-0.040993,0.035591,-0.017801,-0.010301,-0.009622,0.018754,0.03391,-0.049165,-0.032173,0.00401,0.009363,0.00707,0.022564
lession,-0.046797,-0.067307,-0.082127,-0.140184,0.022023,0.002208,0.089559,-0.165875,0.099956,0.041701,0.004617,-0.036083,0.070349,0.132192,-0.088778,-0.001205,0.058901,-0.046563,-0.09078,0.095562
lesson’,0.043185,-0.07342,-0.025781,-0.130326,0.04484,0.076912,0.16343,-0.17668,0.139533,0.094179,-0.089851,-0.027384,-0.020703,0.10822,0.008663,0.14368,-0.258047,-0.188664,-0.114697,-0.085064
lessonconcept,-0.123433,0.018247,-0.038703,-0.020161,0.026209,0.185861,-0.043223,0.035098,-0.131571,-0.103004,-0.071005,0.105298,0.01235,-0.06614,-0.023596,-0.056519,-0.007124,0.026241,-0.019969,0.017667
lessoncont,-0.002696,-0.030267,0.09456,0.003021,-0.068915,-0.072517,0.07443,-0.083982,0.085017,0.004084,-0.066595,-0.052391,-0.075535,-0.068357,-0.028402,0.073471,-0.065686,-0.074935,0.031899,0.033635
lessonexercis,-0.021545,0.019471,0.053058,0.009964,0.057586,0.075742,0.032337,-0.001673,0.064449,0.034538,-0.093457,0.106405,-0.028473,-0.017335,0.03559,0.149238,-0.205209,-0.091669,0.03331,-0.109467
lessonslectur,-0.057014,0.003951,-0.112607,-0.019754,0.043925,0.015678,0.160733,-0.005144,0.012136,-0.01905,0.021382,-0.278846,0.014664,-0.108736,0.002185,0.134519,-0.032035,-0.085206,0.058656,-0.093959
leuctur,-0.00693,0.137331,0.026232,0.066606,0.007068,0.144804,0.07819,0.154609,0.119595,0.057609,-0.05215,-0.023562,-0.153365,0.036741,-0.008171,0.079106,-0.164954,-0.048615,0.147299,-0.025425
liberti,-0.029671,-0.065486,-0.149388,-0.203568,0.079336,0.035469,0.143761,-0.018336,0.069923,-0.023765,-0.041331,-0.012656,0.066406,-0.041155,-0.069763,0.147436,-0.044817,-0.131344,-0.08813,-0.063594
libr,0.006018,-0.004024,-0.016626,0.018568,0.006193,0.006247,0.005099,-0.026227,0.008035,0.003795,0.035017,-0.023543,-0.01662,-0.0108,-0.007001,0.041692,-0.031725,0.001864,1.6e-05,-0.011205
lie,0.172564,0.00322,0.045567,-0.090336,0.038738,-0.014689,0.211683,-0.342209,0.242534,0.186814,0.05751,-0.094928,0.015461,0.224847,0.065292,0.13724,-0.242361,-0.154417,-0.006824,0.031232
lifetim,-0.032607,0.018906,-0.025948,-0.139186,-0.018425,0.025424,0.105222,0.009915,0.207184,0.060564,0.025849,-0.111692,-0.042787,0.216855,-0.116303,0.205825,-0.114126,-0.1675,0.021218,-0.09109
limitem,-0.121262,-0.062328,-0.067768,-0.051116,0.021471,-0.026271,0.039946,0.162193,0.046983,-0.044979,-0.029146,0.002289,-0.027086,-0.162137,-0.099388,0.052169,0.09036,-0.027783,0.075262,0.078382
line,0.136685,-0.025356,0.057406,-0.060746,-0.03553,-0.008029,0.063032,-0.071107,0.10518,0.036468,0.059677,0.019076,-0.013329,0.163253,-0.052768,-0.094299,-0.053884,0.062976,-0.034147,0.003492
linger,-0.037375,0.023538,0.040735,-0.015048,-0.077113,-0.062143,0.090665,-0.14675,0.238187,0.093739,0.029183,-0.15244,-0.055445,0.056125,0.025787,0.15047,-0.152042,-0.105408,0.050293,-0.005354
lip,0.001865,0.068371,-0.063165,-0.072889,-0.070725,0.079001,-0.025132,0.092268,-0.029911,0.007037,0.031494,-0.031946,-0.082122,0.069126,0.027129,0.087622,0.006108,0.026761,0.020112,-0.085411
listentak,-0.020716,0.010473,0.032519,0.03251,0.012745,0.000516,-0.026604,0.065194,-0.04725,-0.013248,0.000951,-0.006648,-0.028847,-0.01874,0.004291,-0.003517,0.058522,0.045882,0.023481,-0.026582
littlesimpl,0.024278,0.001569,0.070866,-0.06114,-0.056118,-0.064389,0.079598,-0.058431,0.10815,0.041022,0.049474,-0.119398,-0.039514,0.085334,-0.050552,0.044199,-0.041745,-0.02391,0.073075,-0.042682
liverecord,0.090541,-0.040274,0.015727,-0.004997,0.041665,-0.065248,0.051586,-0.154984,0.016006,-0.045388,0.05769,0.013551,0.086612,0.037113,-0.012185,0.032623,0.041124,-0.01585,-0.025484,0.006162
livestream,-0.053488,0.027623,-0.025198,-0.005803,-0.035115,-0.03291,0.063293,-0.109616,0.059238,0.003106,0.042581,-0.05738,-0.02568,0.048814,-0.002636,0.057788,-0.033432,-0.051475,0.070392,0.023779
lmao,0.06166,0.009298,-0.038925,-0.132183,0.094438,0.117141,0.148638,-0.065983,0.233345,0.14275,-0.066728,-0.084892,-0.044426,0.170723,0.022326,0.184491,-0.227551,-0.186987,-0.005403,-0.021977
lock,-0.083333,-0.047721,-0.09715,-0.037931,0.043979,0.044923,0.050512,0.004245,0.071593,0.051463,-0.057097,0.005907,-0.061476,-0.022622,-0.05039,0.167197,-0.092534,-0.110169,0.021553,-0.054922
login,0.056117,-0.009949,0.009852,-0.101674,0.029284,0.072519,0.092492,-0.234917,0.174765,0.143948,0.073655,-0.005825,-0.022114,0.30699,0.008822,0.040141,-0.172602,-0.057002,-0.100785,0.030769
lol,-0.047539,0.003962,-0.029016,-0.015659,-0.03502,0.004202,-0.006929,0.013681,-0.014933,-0.004166,0.023503,0.009647,0.00118,0.001328,0.017149,-0.010978,0.022133,-0.001457,0.026485,-0.026216
longterm,0.009944,0.027777,-0.058316,-0.054186,-0.098903,-0.064062,0.078848,-0.13272,0.176743,0.094772,0.025241,-0.104848,-0.088623,0.036482,-0.03577,0.164718,-0.066286,-0.052358,0.120967,0.005341
longwind,0.112258,0.082084,0.040109,-0.13007,0.02225,0.049837,0.225185,-0.158865,0.236728,0.162932,-0.002713,-0.131995,-0.035809,0.255403,-0.022316,0.137282,-0.258068,-0.211917,0.05375,-0.025779
lool,0.032789,-0.033526,0.003704,-0.010609,-0.013157,-0.033614,0.025412,-0.046199,0.010466,0.038679,0.028094,-0.013233,-0.037114,0.036785,0.052052,-0.013936,0.058457,-0.037821,-0.028051,0.021799
loop,0.034858,0.059836,0.007492,0.021338,0.005871,-0.02188,-0.01011,0.067334,-0.008493,0.026635,-0.00287,-0.076155,0.014217,0.019018,0.026171,-0.026586,0.062832,-0.002917,0.012502,0.019841
loss,0.007456,-0.022993,-0.014492,-0.001358,-0.036814,-0.028394,0.045031,-0.091583,0.038412,0.016696,0.018735,-0.015455,0.072692,0.021606,-0.0501,-0.029243,0.080806,0.028113,-0.014511,0.02522
lse,0.137326,-0.011049,-0.021594,-0.088022,0.013598,-0.045355,0.063638,-0.146264,0.209656,0.123361,0.017397,-0.051701,0.033251,0.134701,-0.01761,0.005111,-0.024762,-0.040213,-0.125591,-0.016157
lucasnot,0.041379,-0.001351,0.000199,-0.062855,0.019718,0.028102,0.133158,-0.069072,0.083157,0.070322,0.031585,-0.013276,-0.06935,0.125648,-0.063004,0.04406,-0.038981,-0.077194,-0.005939,0.018253
luck,-0.012945,0.029932,0.044412,-0.099925,0.02003,0.076318,0.131705,-0.11429,0.158235,0.09983,0.001011,-0.112005,-0.07742,0.122065,0.046536,0.035937,-0.170398,-0.170309,0.021708,-0.037739
